date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),OT
2009/1/23 23:50,951.96,4.14,281.23,-0.71,70.6,8.22,5.8,2.42,3.8,6.09,1193.17,7.77,10.63,213.3
2009/1/24 00:00,952.33,3.93,280.99,-0.71,71.6,8.1,5.8,2.3,3.8,6.09,1194.52,7.41,11,212.5
2009/1/24 00:10,952.51,3.64,280.68,-0.58,73.8,7.93,5.85,2.08,3.83,6.15,1195.97,8.04,10.5,214.3
2009/1/24 00:20,952.66,3.24,280.26,-0.34,77.3,7.71,5.96,1.75,3.9,6.25,1197.87,7.95,10.13,212.1
2009/1/24 00:30,952.9,2.51,279.5,-0.14,82.6,7.32,6.05,1.27,3.96,6.34,1201.29,6.89,8.88,207.9
2009/1/24 00:40,953.13,1.98,278.95,-0.04,86.4,7.05,6.09,0.96,3.98,6.39,1203.85,5.88,8.63,206.8
2009/1/24 00:50,953.4,1.89,278.83,0.07,87.7,7,6.14,0.86,4.02,6.44,1204.58,5,6.75,204.1
2009/1/24 01:00,953.66,1.73,278.65,0,88.2,6.92,6.11,0.82,3.99,6.4,1205.62,4.74,6.38,206.1
2009/1/24 01:10,953.87,1.45,278.34,-0.05,89.7,6.78,6.08,0.7,3.98,6.38,1207.15,4.57,6.75,199.9
2009/1/24 01:20,953.89,1.14,278.03,-0.11,91.3,6.64,6.06,0.58,3.96,6.35,1208.52,4.28,6.38,197.4
2009/1/24 01:30,953.97,0.97,277.85,-0.1,92.5,6.56,6.06,0.49,3.96,6.36,1209.37,4.23,8,206.1
2009/1/24 01:40,954.07,1.04,277.91,0.05,93.1,6.59,6.13,0.45,4.01,6.43,1209.17,5.74,8.88,205.2
2009/1/24 01:50,954.18,1.16,278.03,0.15,92.9,6.64,6.17,0.47,4.03,6.47,1208.75,5.88,8.75,211.5
2009/1/24 02:00,954.27,1.24,278.1,0.22,92.9,6.68,6.21,0.47,4.06,6.5,1208.51,7.49,10.38,209.6
2009/1/24 02:10,954.49,1.21,278.04,0.09,92.2,6.67,6.15,0.52,4.01,6.44,1208.96,7.34,10.88,211.5
2009/1/24 02:20,954.67,1.14,277.97,0.13,92.9,6.64,6.16,0.47,4.03,6.46,1209.46,6.87,10.75,210.7
2009/1/24 02:30,954.87,1.46,278.27,0.39,92.6,6.79,6.29,0.5,4.1,6.58,1208.27,6.6,9.88,210.8
2009/1/24 02:40,955.1,1.6,278.39,0.41,91.8,6.86,6.3,0.56,4.11,6.59,1207.94,5.85,7.5,209.2
2009/1/24 02:50,955.28,1.72,278.5,0.54,91.8,6.92,6.35,0.57,4.15,6.65,1207.6,4.33,9,206.1
2009/1/24 03:00,955.35,2.03,278.81,0.69,90.8,7.07,6.42,0.65,4.19,6.72,1206.3,4.74,6.75,210.3
2009/1/24 03:10,955.43,2.23,279,0.64,89.2,7.17,6.4,0.77,4.18,6.7,1205.55,4.73,7.13,213.1
2009/1/24 03:20,955.45,2.29,279.07,0.57,88.3,7.21,6.36,0.84,4.15,6.66,1205.3,4.79,6.88,216.1
2009/1/24 03:30,955.49,2.28,279.05,0.49,87.9,7.2,6.33,0.87,4.13,6.62,1205.44,3.99,7.25,212.2
2009/1/24 03:40,955.57,2.45,279.21,0.37,86.1,7.29,6.27,1.01,4.09,6.57,1204.83,5.76,7.38,213.7
2009/1/24 03:50,955.7,2.5,279.26,0.28,85.2,7.32,6.23,1.08,4.07,6.52,1204.77,5.64,8.75,214.6
2009/1/24 04:00,955.92,2.44,279.18,0.3,85.7,7.29,6.24,1.04,4.07,6.53,1205.29,4.75,7.75,213.1
2009/1/24 04:10,956.11,2.44,279.16,0.29,85.6,7.29,6.24,1.05,4.07,6.52,1205.53,4.6,9.38,219.6
2009/1/24 04:20,956.25,2.52,279.23,0.26,85,7.32,6.23,1.1,4.06,6.51,1205.4,3.87,7.13,218.2
2009/1/24 04:30,956.4,2.59,279.29,0.24,84.4,7.36,6.22,1.15,4.05,6.5,1205.25,4.25,8.25,225.4
2009/1/24 04:40,956.49,2.56,279.25,0.25,84.7,7.34,6.22,1.12,4.06,6.5,1205.53,3.6,8,224.2
2009/1/24 04:50,956.61,2.43,279.11,0.23,85.3,7.28,6.21,1.07,4.05,6.49,1206.24,3.14,6.25,229.9
2009/1/24 05:00,956.72,2.38,279.05,0.16,85.2,7.25,6.18,1.07,4.03,6.46,1206.61,2.74,4.88,222.5
2009/1/24 05:10,956.86,2.37,279.02,0.07,84.7,7.25,6.14,1.11,4,6.41,1206.87,3.2,5.5,218.3
2009/1/24 05:20,956.99,2.35,279,-0.01,84.3,7.24,6.1,1.14,3.98,6.38,1207.12,3.8,6.5,226.8
2009/1/24 05:30,956.99,2.36,279.01,-0.07,83.9,7.24,6.08,1.17,3.96,6.35,1207.08,3.77,7.25,222.9
2009/1/24 05:40,957.12,2.31,278.94,-0.14,83.8,7.21,6.05,1.17,3.94,6.32,1207.51,3.33,5.63,222.1
2009/1/24 05:50,957.31,2.3,278.92,-0.13,83.9,7.21,6.05,1.16,3.94,6.32,1207.77,2.95,5.75,226
2009/1/24 06:00,957.5,2.24,278.84,-0.17,84,7.18,6.03,1.15,3.93,6.3,1208.27,2.59,3.5,231.2
2009/1/24 06:10,957.57,2.23,278.83,-0.2,83.9,7.18,6.02,1.16,3.92,6.29,1208.41,3.23,6,225
2009/1/24 06:20,957.61,2.22,278.81,-0.32,83.2,7.17,5.96,1.2,3.88,6.23,1208.55,3.75,6.25,228.8
2009/1/24 06:30,957.6,2.25,278.84,-0.51,81.9,7.18,5.88,1.3,3.83,6.14,1208.44,4.79,6.75,229.5
2009/1/24 06:40,957.69,2.25,278.83,-0.63,81.2,7.18,5.83,1.35,3.8,6.09,1208.59,4.67,6.75,228.1
2009/1/24 06:50,957.9,2.23,278.8,-0.68,81,7.18,5.81,1.36,3.78,6.07,1208.94,3.69,6.38,232.6
2009/1/24 07:00,957.96,2.17,278.73,-0.79,80.7,7.14,5.77,1.38,3.75,6.02,1209.31,4.24,7,228.8
2009/1/24 07:10,958.04,2.16,278.72,-0.85,80.4,7.14,5.74,1.4,3.74,5.99,1209.46,4.4,5.5,234.4
2009/1/24 07:20,958.18,2.1,278.64,-0.94,80.2,7.11,5.7,1.41,3.71,5.95,1209.92,3.85,6.5,230.3
2009/1/24 07:30,958.18,2.1,278.64,-1.04,79.6,7.11,5.66,1.45,3.68,5.91,1209.94,4.44,6.88,229.1
2009/1/24 07:40,958.31,2.1,278.63,-1.13,79.1,7.11,5.62,1.49,3.66,5.87,1210.12,3.32,6.13,239
2009/1/24 07:50,958.33,2.1,278.63,-1.23,78.5,7.11,5.58,1.53,3.63,5.82,1210.17,2.25,4.5,245.4
2009/1/24 08:00,958.35,2.07,278.6,-1.36,77.9,7.1,5.53,1.57,3.6,5.77,1210.33,2.6,4.13,246.4
2009/1/24 08:10,958.44,2.09,278.61,-1.5,77,7.1,5.47,1.63,3.56,5.71,1210.4,2.48,4.5,241.3
2009/1/24 08:20,958.58,2.07,278.58,-1.63,76.4,7.09,5.42,1.67,3.52,5.65,1210.68,2.31,4.88,254.5
2009/1/24 08:30,958.71,1.97,278.47,-1.77,76.1,7.04,5.36,1.68,3.49,5.59,1211.31,3,5.25,255.6
2009/1/24 08:40,958.78,1.88,278.37,-1.95,75.6,7,5.29,1.71,3.44,5.52,1211.83,2.79,5.25,255
2009/1/24 08:50,958.89,1.8,278.28,-2.02,75.7,6.96,5.27,1.69,3.42,5.49,1212.36,1.73,3.88,246.3
2009/1/24 09:00,959.13,1.91,278.37,-2,75.2,7.01,5.27,1.74,3.43,5.5,1212.17,0.94,2.38,201.2
2009/1/24 09:10,959.28,1.98,278.43,-2,74.8,7.05,5.27,1.78,3.43,5.5,1212.03,0.86,2,70.1
2009/1/24 09:20,959.4,2.08,278.52,-2,74.3,7.1,5.27,1.82,3.43,5.5,1211.77,2.14,3.75,176.3
2009/1/24 09:30,959.53,2.55,278.98,-1.85,72.6,7.34,5.33,2.01,3.46,5.55,1209.83,2.44,3.88,160
2009/1/24 09:40,959.66,2.86,279.29,-1.59,72.4,7.5,5.43,2.07,3.53,5.66,1208.59,2.12,3.63,167.9
2009/1/24 09:50,959.81,2.93,279.35,-1.64,71.8,7.54,5.41,2.13,3.52,5.64,1208.49,2.54,3.75,156.3
2009/1/24 10:00,959.92,3.15,279.56,-1.6,70.9,7.66,5.43,2.23,3.53,5.66,1207.66,2.55,3.88,185.2
2009/1/24 10:10,960.11,3.37,279.77,-1.6,69.81,7.78,5.43,2.35,3.53,5.66,1206.93,1.99,3.5,190.9
2009/1/24 10:20,960.21,3.72,280.12,-1.61,68,7.98,5.43,2.55,3.52,5.65,1205.51,1.89,3.13,210.3
2009/1/24 10:30,960.26,3.8,280.19,-1.83,66.54,8.02,5.34,2.68,3.47,5.56,1205.28,2.12,3.25,201.1
2009/1/24 10:40,960.37,3.61,279.99,-2.13,65.93,7.92,5.22,2.7,3.39,5.44,1206.28,4.29,6.5,210.7
2009/1/24 10:50,960.64,3.58,279.94,-2.06,66.44,7.9,5.25,2.65,3.4,5.46,1206.76,2.9,5.25,212.3
2009/1/24 11:00,960.82,3.84,280.18,-2.01,65.5,8.04,5.27,2.77,3.42,5.48,1205.86,2.85,4.63,206.3
2009/1/24 11:10,960.89,3.91,280.25,-2.22,64.14,8.08,5.19,2.9,3.36,5.4,1205.67,3.97,6.88,218.4
2009/1/24 11:20,960.92,3.91,280.24,-2.4,63.32,8.08,5.12,2.97,3.32,5.33,1205.75,4.88,6.75,214.3
2009/1/24 11:30,960.88,3.81,280.14,-2.48,63.37,8.03,5.09,2.94,3.3,5.29,1206.16,4.99,7.25,213.9
2009/1/24 11:40,960.87,3.82,280.16,-2.45,63.46,8.04,5.1,2.94,3.31,5.31,1206.05,5.09,7.25,213.5
2009/1/24 11:50,960.85,3.75,280.09,-2.54,63.39,7.99,5.07,2.93,3.29,5.27,1206.39,5.38,7.63,207.2
2009/1/24 12:00,960.78,3.82,280.17,-2.48,63.31,8.04,5.09,2.95,3.3,5.3,1205.95,4.76,6.25,205.6
2009/1/24 12:10,960.76,3.9,280.25,-2.38,63.44,8.08,5.13,2.95,3.33,5.34,1205.57,5.09,7.38,207.8
2009/1/24 12:20,960.79,3.95,280.3,-2.63,62.04,8.11,5.03,3.08,3.26,5.24,1205.42,4.89,6.63,214.1
2009/1/24 12:30,960.85,4.02,280.36,-2.81,60.94,8.15,4.96,3.18,3.22,5.17,1205.25,5.12,7.13,219.2
2009/1/24 12:40,960.85,4.23,280.58,-2.81,60.01,8.27,4.96,3.31,3.22,5.17,1204.33,5.27,7,214.2
2009/1/24 12:50,960.82,4.25,280.6,-2.94,59.38,8.28,4.92,3.36,3.19,5.12,1204.24,5.52,8.5,211.9
2009/1/24 13:00,960.89,4.71,281.05,-2.7,58.54,8.55,5.01,3.55,3.25,5.21,1202.3,4.54,6.38,215.3
2009/1/24 13:10,960.88,4.77,281.12,-2.82,57.75,8.59,4.96,3.63,3.22,5.16,1202.01,5.15,7.13,210.1
2009/1/24 13:20,961.02,4.82,281.16,-2.73,57.92,8.62,4.99,3.63,3.24,5.19,1201.98,4.91,6.75,215.4
2009/1/24 13:30,961.1,4.99,281.33,-2.62,57.69,8.72,5.03,3.69,3.26,5.24,1201.31,4.63,6.63,211
2009/1/24 13:40,961.15,5.11,281.44,-2.56,57.48,8.8,5.06,3.74,3.28,5.26,1200.84,4.21,6,220.1
2009/1/24 13:50,961.24,5.41,281.74,-2.63,56.01,8.98,5.03,3.95,3.26,5.23,1199.69,3.23,5.25,218.6
2009/1/24 14:00,961.3,5.3,281.62,-2.78,55.83,8.91,4.98,3.94,3.23,5.18,1200.28,4.22,5.88,214.2
2009/1/24 14:10,961.41,4.95,281.26,-2.71,57.48,8.7,5,3.7,3.24,5.2,1201.89,3.77,4.88,225.2
2009/1/24 14:20,961.48,4.88,281.18,-2.84,57.21,8.66,4.95,3.7,3.21,5.15,1202.29,4.41,5.75,213.6
2009/1/24 14:30,961.62,4.83,281.12,-2.73,57.9,8.63,4.99,3.63,3.24,5.19,1202.68,2.87,3.88,219.2
2009/1/24 14:40,961.77,4.69,280.96,-3.04,57.15,8.54,4.88,3.66,3.16,5.07,1203.55,2.28,3.63,223.8
2009/1/24 14:50,961.89,4.23,280.49,-3.13,58.57,8.27,4.84,3.43,3.14,5.04,1205.68,1.95,4.5,246.1
2009/1/24 15:00,962.02,4.09,280.34,-3.11,59.24,8.19,4.85,3.34,3.14,5.04,1206.45,1.56,2.88,242.2
2009/1/24 15:10,962.13,4.08,280.32,-3.01,59.77,8.18,4.89,3.29,3.17,5.08,1206.63,1.08,1.5,234.8
2009/1/24 15:20,962.18,4.01,280.24,-2.96,60.31,8.14,4.91,3.23,3.18,5.1,1207,1.22,1.88,238.9
2009/1/24 15:30,962.31,3.91,280.13,-2.78,61.55,8.08,4.98,3.11,3.22,5.17,1207.56,1.65,2.25,244.2
2009/1/24 15:40,962.55,3.85,280.05,-2.63,62.5,8.05,5.03,3.02,3.26,5.23,1208.09,1.61,2.38,247.1
2009/1/24 15:50,962.73,3.85,280.03,-2.54,62.93,8.05,5.06,2.98,3.28,5.26,1208.32,1.58,2.5,245.7
2009/1/24 16:00,962.87,3.8,279.98,-2.54,63.13,8.03,5.07,2.96,3.28,5.26,1208.67,1.34,2.25,245.8
2009/1/24 16:10,963.05,3.72,279.88,-2.5,63.66,7.98,5.08,2.9,3.29,5.27,1209.25,1.15,1.75,245.9
2009/1/24 16:20,963.25,3.57,279.71,-2.49,64.38,7.9,5.08,2.81,3.29,5.28,1210.15,1.04,1.88,244.1
2009/1/24 16:30,963.48,3.4,279.52,-2.58,64.72,7.8,5.05,2.75,3.27,5.24,1211.21,1.13,1.63,247.3
2009/1/24 16:40,963.75,3.24,279.34,-2.6,65.36,7.71,5.04,2.67,3.26,5.23,1212.26,1.49,2,251.7
2009/1/24 16:50,963.94,3.12,279.2,-2.66,65.67,7.65,5.02,2.62,3.25,5.21,1213.04,1.56,1.88,257.2
2009/1/24 17:00,964.11,3.03,279.1,-2.69,65.91,7.6,5.01,2.59,3.24,5.19,1213.64,1.64,2,250.8
2009/1/24 17:10,964.27,2.96,279,-2.62,66.63,7.56,5.04,2.52,3.25,5.22,1214.17,1.85,2.38,253.2
2009/1/24 17:20,964.48,2.85,278.88,-2.54,67.49,7.5,5.06,2.44,3.27,5.25,1214.88,1.66,2.5,252.2
2009/1/24 17:30,964.57,2.79,278.81,-2.52,67.91,7.47,5.07,2.4,3.28,5.26,1215.26,1.26,1.88,250.6
2009/1/24 17:40,964.68,2.86,278.87,-2.52,67.58,7.51,5.07,2.43,3.28,5.26,1215.09,1.26,1.75,267.3
2009/1/24 17:50,964.86,3.06,279.06,-2.57,66.37,7.61,5.05,2.56,3.26,5.24,1214.46,1.52,2.25,287.2
2009/1/24 18:00,965.11,3.19,279.17,-2.57,65.75,7.68,5.05,2.63,3.26,5.23,1214.19,0.86,1.5,304.1
2009/1/24 18:10,965.2,3.15,279.12,-2.65,65.57,7.66,5.02,2.64,3.24,5.21,1214.49,0.6,1,278.3
2009/1/24 18:20,965.43,3.05,279.01,-2.68,65.86,7.61,5.01,2.6,3.23,5.19,1215.22,0.58,1,261.2
2009/1/24 18:30,965.56,3.04,278.98,-2.72,65.71,7.6,5,2.61,3.22,5.17,1215.43,0.84,1.63,285.7
2009/1/24 18:40,965.72,3.03,278.96,-2.73,65.7,7.6,4.99,2.61,3.22,5.17,1215.69,0.86,1.88,280.6
2009/1/24 18:50,965.82,2.97,278.89,-2.67,66.31,7.56,5.01,2.55,3.24,5.19,1216.09,0.85,1.88,284.1
2009/1/24 19:00,965.92,2.88,278.79,-2.61,67.04,7.52,5.04,2.48,3.25,5.22,1216.59,0.75,2.25,269.3
2009/1/24 19:10,966.07,2.72,278.62,-2.59,67.86,7.43,5.04,2.39,3.25,5.22,1217.46,1,1.63,252.2
2009/1/24 19:20,966.24,2.59,278.47,-2.51,68.97,7.36,5.08,2.28,3.27,5.25,1218.27,1.5,2.13,251.6
2009/1/24 19:30,966.42,2.49,278.35,-2.52,69.42,7.31,5.07,2.23,3.27,5.25,1218.94,1.83,2.63,253.5
2009/1/24 19:40,966.58,2.43,278.29,-2.46,69.99,7.28,5.1,2.18,3.29,5.27,1219.36,2.08,3,252.5
2009/1/24 19:50,966.76,2.45,278.28,-2.4,70.2,7.29,5.12,2.17,3.3,5.29,1219.52,2.26,2.75,250
2009/1/24 20:00,966.86,2.35,278.17,-2.44,70.5,7.24,5.1,2.13,3.29,5.28,1220.1,1.9,2.63,240.7
2009/1/24 20:10,967.05,2.18,277.99,-2.51,71,7.15,5.08,2.07,3.27,5.25,1221.09,1.78,2.13,238.2
2009/1/24 20:20,967.36,2.13,277.92,-2.52,71.2,7.12,5.07,2.05,3.27,5.24,1221.7,1.36,1.63,239.6
2009/1/24 20:30,967.61,1.94,277.71,-2.51,72.2,7.03,5.08,1.95,3.27,5.25,1222.84,1,1.63,210.6
2009/1/24 20:40,967.82,1.03,276.77,-2.6,76.6,6.58,5.04,1.54,3.25,5.21,1227.21,0.93,1.75,207.6
2009/1/24 20:50,968.01,0.57,276.29,-2.56,79.4,6.37,5.06,1.31,3.25,5.22,1229.49,1.34,2.25,223.4
2009/1/24 21:00,968.2,0.84,276.55,-2.37,79,6.49,5.13,1.36,3.3,5.3,1228.48,0.76,1.25,198.3
2009/1/24 21:10,968.4,0.79,276.48,-2.23,80.1,6.47,5.18,1.29,3.34,5.35,1228.94,0.88,1.5,145.9
2009/1/24 21:20,968.5,0.66,276.34,-2.1,81.7,6.41,5.23,1.17,3.37,5.4,1229.64,0.44,0.88,164.9
2009/1/24 21:30,968.63,0.68,276.34,-2.04,81.9,6.42,5.25,1.16,3.38,5.42,1229.71,0.49,0.88,133.1
2009/1/24 21:40,968.83,0.71,276.36,-2.07,81.6,6.43,5.25,1.18,3.37,5.41,1229.85,0.57,1.13,150.2
2009/1/24 21:50,969,0.66,276.29,-2.06,81.9,6.41,5.25,1.16,3.37,5.41,1230.28,0.4,0.63,171.4
2009/1/24 22:00,969.16,0.54,276.17,-2.09,82.4,6.35,5.24,1.12,3.37,5.4,1231,0.06,0.38,174.7
2009/1/24 22:10,969.34,0.68,276.29,-1.95,82.5,6.42,5.29,1.12,3.4,5.46,1230.6,0.3,0.5,141.9
2009/1/24 22:20,969.48,0.63,276.23,-2.02,82.3,6.39,5.26,1.13,3.38,5.43,1231,0.58,1,146
2009/1/24 22:30,969.64,0.39,275.98,-2.05,83.6,6.29,5.25,1.03,3.38,5.42,1232.28,0.1,0.38,160.3
2009/1/24 22:40,969.79,0.4,275.97,-1.9,84.5,6.29,5.31,0.97,3.41,5.48,1232.42,0.29,1,132.4
2009/1/24 22:50,969.97,0.55,276.11,-1.76,84.4,6.36,5.37,0.99,3.45,5.53,1231.94,0.3,0.63,146.2
2009/1/24 23:00,970.12,0.59,276.13,-1.89,83.4,6.37,5.32,1.06,3.42,5.48,1231.99,0.41,1.13,144.5
2009/1/24 23:10,970.28,0.35,275.88,-2.01,84.1,6.27,5.27,1,3.39,5.43,1233.27,0.97,1.63,139.2
2009/1/24 23:20,970.57,0.22,275.73,-1.92,85.4,6.21,5.3,0.91,3.4,5.46,1234.2,0.43,1.25,140.6
2009/1/24 23:30,970.74,0.24,275.74,-1.86,85.7,6.22,5.33,0.89,3.42,5.49,1234.31,0.53,1.25,125.5
2009/1/24 23:40,970.85,0.37,275.85,-1.77,85.5,6.27,5.36,0.91,3.44,5.52,1233.89,0.47,1.13,131.3
2009/1/24 23:50,970.98,0.54,276.01,-1.73,84.7,6.35,5.38,0.97,3.45,5.54,1233.27,0.44,1,133.6
2009/1/25 00:00,971.14,0.29,275.75,-1.92,85,6.24,5.3,0.94,3.4,5.46,1234.61,0.71,2.13,110.5
2009/1/25 00:10,971.21,0.16,275.61,-1.9,86,6.18,5.31,0.86,3.41,5.47,1235.31,0.9,2,139.9
2009/1/25 00:20,971.31,0.26,275.7,-1.77,86.2,6.22,5.36,0.86,3.44,5.52,1234.97,0.6,1.5,127.1
2009/1/25 00:30,971.39,0.3,275.74,-1.73,86.2,6.24,5.38,0.86,3.45,5.54,1234.88,0.8,1.5,136.2
2009/1/25 00:40,971.52,0.24,275.67,-1.8,86.1,6.21,5.35,0.86,3.43,5.51,1235.33,0.53,1.38,152.3
2009/1/25 00:50,971.67,0.42,275.84,-1.57,86.4,6.3,5.44,0.86,3.49,5.6,1234.63,0.88,1.63,136.5
2009/1/25 01:00,971.77,0.41,275.82,-1.7,85.7,6.29,5.39,0.9,3.46,5.55,1234.85,1.09,2.13,137.6
2009/1/25 01:10,971.82,0.38,275.79,-1.63,86.3,6.28,5.42,0.86,3.48,5.58,1235.03,0.39,1.5,126
2009/1/25 01:20,971.93,0.42,275.82,-1.61,86.2,6.3,5.43,0.87,3.48,5.59,1234.99,0.85,1.63,132.6
2009/1/25 01:30,971.92,0.34,275.73,-1.66,86.4,6.26,5.41,0.85,3.47,5.56,1235.36,0.98,2.13,141.8
2009/1/25 01:40,971.93,0.33,275.72,-1.57,87,6.25,5.44,0.81,3.49,5.6,1235.4,0.45,1.13,132
2009/1/25 01:50,972,0.36,275.75,-1.52,87.1,6.27,5.46,0.81,3.5,5.62,1235.31,0.42,1.13,117.2
2009/1/25 02:00,972.1,0.37,275.75,-1.5,87.2,6.27,5.47,0.8,3.51,5.63,1235.43,0.3,0.88,95.5
2009/1/25 02:10,972.17,0.44,275.82,-1.4,87.4,6.31,5.51,0.79,3.53,5.67,1235.15,0.4,1.13,244.2
2009/1/25 02:20,972.3,0.59,275.96,-1.25,87.4,6.38,5.57,0.8,3.57,5.73,1234.63,0.31,0.88,148.6
2009/1/25 02:30,972.48,0.66,276.02,-1.26,86.9,6.41,5.57,0.84,3.57,5.73,1234.52,1.03,1.88,129.9
2009/1/25 02:40,972.73,0.53,275.86,-1.42,86.7,6.35,5.5,0.84,3.53,5.66,1235.46,0.52,1.88,170.3
2009/1/25 02:50,972.82,0.55,275.88,-1.35,87,6.36,5.53,0.83,3.54,5.69,1235.47,0.51,0.88,141.7
2009/1/25 03:00,972.99,0.5,275.82,-1.41,86.9,6.34,5.51,0.83,3.53,5.66,1235.92,0.59,1.38,214.6
2009/1/25 03:10,973.03,0.93,276.24,-0.79,88.2,6.53,5.76,0.77,3.69,5.92,1233.93,1.5,2.63,246.3
2009/1/25 03:20,973.11,1.41,276.71,-0.68,85.9,6.76,5.81,0.95,3.72,5.97,1231.87,0.88,1.88,148.8
2009/1/25 03:30,973.17,0.98,276.28,-1.21,85.2,6.56,5.59,0.97,3.58,5.74,1233.96,0.67,1.75,115.8
2009/1/25 03:40,973.16,0.69,275.99,-1.32,86.3,6.42,5.54,0.88,3.55,5.7,1235.26,1.22,2.25,143.3
2009/1/25 03:50,973.11,0.55,275.85,-1.36,87,6.36,5.53,0.83,3.54,5.68,1235.87,0.79,1.63,133.9
2009/1/25 04:00,973.13,0.52,275.82,-1.27,87.7,6.34,5.56,0.78,3.56,5.72,1235.99,0.47,1.38,181.2
2009/1/25 04:10,973.23,0.67,275.96,-1.11,87.8,6.41,5.63,0.78,3.61,5.79,1235.41,0.24,0.75,196.3
2009/1/25 04:20,973.21,0.7,275.99,-1.1,87.7,6.43,5.64,0.79,3.61,5.79,1235.27,0.37,0.75,213
2009/1/25 04:30,973.25,0.79,276.08,-0.95,88.1,6.47,5.7,0.77,3.65,5.85,1234.88,0.19,0.63,230.8
2009/1/25 04:40,973.4,0.85,276.13,-0.98,87.5,6.5,5.68,0.81,3.64,5.84,1234.81,0.77,2.13,163.1
2009/1/25 04:50,973.51,0.29,275.55,-1.43,88.2,6.24,5.5,0.74,3.52,5.65,1237.56,1.09,1.75,164
2009/1/25 05:00,973.53,0.03,275.29,-1.55,89.1,6.12,5.45,0.67,3.49,5.6,1238.8,1.44,2.13,147
2009/1/25 05:10,973.56,-0.25,275.01,-1.71,89.8,6,5.39,0.61,3.45,5.53,1240.12,0.44,0.75,166.5
2009/1/25 05:20,973.53,-0.36,274.9,-1.69,90.7,5.95,5.39,0.55,3.45,5.54,1240.59,0.35,1.13,178.6
2009/1/25 05:30,973.61,-0.42,274.84,-1.62,91.5,5.92,5.42,0.5,3.47,5.57,1240.93,0.64,1.38,218.1
2009/1/25 05:40,973.65,-0.18,275.07,-1.27,92.3,6.03,5.56,0.46,3.56,5.71,1239.83,0.68,1.5,213.7
2009/1/25 05:50,973.72,-0.33,274.92,-1.48,91.9,5.96,5.48,0.48,3.51,5.63,1240.65,1.02,1.75,219.7
2009/1/25 06:00,973.82,-0.59,274.65,-1.68,92.3,5.85,5.4,0.45,3.46,5.55,1241.98,1.7,2.63,219.7
2009/1/25 06:10,973.96,-0.64,274.59,-1.67,92.7,5.83,5.4,0.43,3.46,5.55,1242.38,1.18,1.88,214.7
2009/1/25 06:20,974.07,-0.61,274.61,-1.62,92.8,5.84,5.42,0.42,3.47,5.57,1242.38,0.45,0.88,209.8
2009/1/25 06:30,974.18,-0.47,274.74,-1.47,92.9,5.9,5.48,0.42,3.51,5.63,1241.84,0.65,1,212.6
2009/1/25 06:40,974.26,-0.37,274.83,-1.39,92.8,5.94,5.52,0.43,3.53,5.66,1241.51,0.59,1.13,208.5
2009/1/25 06:50,974.26,-0.49,274.71,-1.58,92.3,5.89,5.44,0.45,3.48,5.58,1242.1,0.25,0.88,149.4
2009/1/25 07:00,974.34,-0.48,274.72,-1.55,92.4,5.9,5.45,0.45,3.49,5.59,1242.13,0.49,1,153.2
2009/1/25 07:10,974.46,-0.39,274.8,-1.51,92.1,5.94,5.47,0.47,3.5,5.61,1241.86,0.64,1.13,175.4
2009/1/25 07:20,974.51,-0.44,274.75,-1.57,92,5.92,5.44,0.47,3.48,5.59,1242.15,0.77,1.5,161.6
2009/1/25 07:30,974.58,-0.45,274.73,-1.59,91.9,5.91,5.43,0.48,3.47,5.57,1242.3,0.7,1.38,190.1
2009/1/25 07:40,974.63,-0.57,274.6,-1.7,92,5.86,5.39,0.47,3.45,5.53,1242.94,0.74,1.25,172.1
2009/1/25 07:50,974.66,-0.65,274.52,-1.74,92.3,5.82,5.38,0.45,3.44,5.52,1243.36,0.72,1.5,172.6
2009/1/25 08:00,974.73,-0.77,274.39,-1.83,92.5,5.77,5.34,0.43,3.41,5.48,1244,0.62,1.63,167.3
2009/1/25 08:10,974.77,-0.84,274.32,-1.85,92.8,5.74,5.33,0.41,3.41,5.47,1244.38,0.83,2,129
2009/1/25 08:20,974.86,-0.81,274.34,-1.77,93.2,5.75,5.36,0.39,3.43,5.5,1244.36,1.26,2.38,166.2
2009/1/25 08:30,974.96,-0.7,274.45,-1.64,93.3,5.8,5.42,0.39,3.46,5.55,1243.93,1.06,2,190.6
2009/1/25 08:40,975.01,-0.53,274.61,-1.5,93.1,5.88,5.47,0.41,3.5,5.61,1243.2,0.9,2,202.7
2009/1/25 08:50,975,-0.38,274.76,-1.41,92.7,5.94,5.51,0.43,3.52,5.65,1242.49,0.78,2,203.4
2009/1/25 09:00,975,-0.26,274.88,-1.38,92.1,5.99,5.52,0.47,3.53,5.66,1241.94,0.84,1.5,185.2
2009/1/25 09:10,975.12,-0.22,274.91,-1.42,91.6,6.01,5.5,0.5,3.52,5.65,1241.93,0.63,1.13,189.4
2009/1/25 09:20,975.25,-0.07,275.06,-1.31,91.3,6.08,5.55,0.53,3.55,5.69,1241.37,0.88,1.88,198.4
2009/1/25 09:30,975.28,0.1,275.22,-1.26,90.5,6.15,5.57,0.58,3.56,5.71,1240.64,0.8,1.25,210.1
