date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-22 20:40:00,1008.37,1.74,274.24,0.84,93.7,6.93,6.49,0.44,4.01,6.44,1274.74,0.56,1.28,136.7,0.0,0.0,0.0,0.0,0.0,13.57,446.6
2020-01-22 20:50:00,1008.41,1.57,274.07,0.68,93.8,6.84,6.42,0.42,3.97,6.36,1275.62,0.45,0.94,201.6,0.0,0.0,0.0,0.0,0.0,13.62,448.1
2020-01-22 21:00:00,1008.45,1.5,274.0,0.68,94.2,6.81,6.42,0.39,3.97,6.36,1275.97,0.76,1.3,132.8,0.0,0.0,0.0,0.0,0.0,13.66,450.6
2020-01-22 21:10:00,1008.43,1.48,273.98,0.69,94.5,6.8,6.42,0.37,3.97,6.37,1276.06,0.54,1.02,166.6,0.0,0.0,0.0,0.0,0.0,13.69,450.8
2020-01-22 21:20:00,1008.4,1.51,274.01,0.74,94.6,6.81,6.45,0.37,3.99,6.39,1275.86,0.25,0.76,254.5,0.0,0.0,0.0,0.0,0.0,13.71,449.4
2020-01-22 21:30:00,1008.48,1.58,274.08,0.82,94.6,6.85,6.48,0.37,4.01,6.43,1275.59,0.49,1.24,52.49,0.0,0.0,0.0,0.0,0.0,13.73,451.0
2020-01-22 21:40:00,1008.48,1.53,274.03,0.7,94.2,6.82,6.43,0.4,3.97,6.37,1275.87,0.33,0.8,82.2,0.0,0.0,0.0,0.0,0.0,13.74,447.2
2020-01-22 21:50:00,1008.52,1.46,273.96,0.66,94.4,6.79,6.41,0.38,3.96,6.36,1276.25,0.32,0.88,33.6,0.0,0.0,0.0,0.0,0.0,13.74,449.9
2020-01-22 22:00:00,1008.54,1.47,273.96,0.68,94.5,6.79,6.42,0.37,3.97,6.36,1276.25,0.62,1.12,230.6,0.0,0.0,0.0,0.0,0.0,13.72,447.7
2020-01-22 22:10:00,1008.55,1.4,273.89,0.62,94.5,6.76,6.39,0.37,3.95,6.33,1276.59,0.76,1.0,234.9,0.0,0.0,0.0,0.0,0.0,13.71,442.4
2020-01-22 22:20:00,1008.6,1.4,273.89,0.61,94.5,6.76,6.39,0.37,3.95,6.33,1276.66,0.89,1.12,243.3,0.0,0.0,0.0,0.0,0.0,13.7,438.7
2020-01-22 22:30:00,1008.68,1.4,273.89,0.55,94.0,6.76,6.36,0.41,3.93,6.3,1276.75,0.97,1.68,203.1,0.0,0.0,0.0,0.0,0.0,13.69,440.4
2020-01-22 22:40:00,1008.74,1.3,273.78,0.42,93.8,6.71,6.3,0.42,3.89,6.24,1277.34,0.57,0.96,237.4,0.0,0.0,0.0,0.0,0.0,13.69,442.8
2020-01-22 22:50:00,1008.78,1.37,273.85,0.5,93.9,6.75,6.34,0.41,3.92,6.28,1277.02,0.5,0.96,266.9,0.0,0.0,0.0,0.0,0.0,13.68,441.4
2020-01-22 23:00:00,1008.79,1.35,273.82,0.44,93.6,6.74,6.3,0.43,3.9,6.25,1277.16,0.32,0.72,28.44,0.0,0.0,0.0,0.0,0.0,13.67,444.3
2020-01-22 23:10:00,1008.79,1.45,273.92,0.57,93.8,6.79,6.36,0.42,3.93,6.31,1276.66,0.43,0.92,161.2,0.0,0.0,0.0,0.0,0.0,13.66,443.0
2020-01-22 23:20:00,1008.88,1.36,273.82,0.44,93.6,6.74,6.31,0.43,3.9,6.25,1277.23,0.62,1.28,205.0,0.0,0.0,0.0,0.0,0.0,13.65,446.1
2020-01-22 23:30:00,1008.9,1.37,273.84,0.51,94.0,6.75,6.34,0.4,3.92,6.29,1277.19,0.56,1.04,179.4,0.0,0.0,0.0,0.0,0.0,13.63,447.6
2020-01-22 23:40:00,1008.91,1.3,273.76,0.46,94.1,6.71,6.32,0.4,3.9,6.26,1277.54,0.67,1.16,191.4,0.0,0.0,0.0,0.0,0.0,13.63,449.7
2020-01-22 23:50:00,1008.91,1.38,273.84,0.61,94.6,6.75,6.38,0.36,3.95,6.33,1277.16,0.33,0.78,151.5,0.0,0.0,0.0,0.0,0.0,13.64,448.9
2020-01-23 00:00:00,1008.91,1.3,273.76,0.46,94.1,6.71,6.31,0.4,3.9,6.26,1277.55,0.6,1.08,120.3,0.0,0.0,0.0,0.0,0.0,13.65,448.6
2020-01-23 00:10:00,1008.87,1.21,273.68,0.43,94.5,6.67,6.3,0.37,3.89,6.25,1277.92,0.51,1.04,127.2,0.0,0.0,0.0,0.0,0.0,13.65,448.3
2020-01-23 00:20:00,1008.97,1.44,273.9,0.69,94.7,6.78,6.42,0.36,3.97,6.36,1276.9,0.19,0.58,154.4,0.0,0.0,0.0,0.0,0.0,13.63,450.0
2020-01-23 00:30:00,1008.94,1.26,273.72,0.42,94.1,6.69,6.3,0.39,3.89,6.24,1277.77,0.27,0.76,217.7,0.0,0.0,0.0,0.0,0.0,13.62,451.4
2020-01-23 00:40:00,1009.07,1.3,273.75,0.51,94.5,6.71,6.34,0.37,3.92,6.28,1277.75,0.25,0.52,124.1,0.0,0.0,0.0,0.0,0.0,13.61,451.0
2020-01-23 00:50:00,1008.96,1.26,273.72,0.4,94.0,6.69,6.29,0.4,3.89,6.23,1277.82,0.55,1.06,37.41,0.0,0.0,0.0,0.0,0.0,13.6,449.8
2020-01-23 01:00:00,1008.98,1.24,273.7,0.47,94.6,6.68,6.32,0.36,3.91,6.27,1277.9,0.67,1.2,108.7,0.0,0.0,0.0,0.0,0.0,13.58,445.3
2020-01-23 01:10:00,1008.92,1.32,273.78,0.58,94.8,6.72,6.37,0.35,3.94,6.32,1277.43,0.49,1.16,135.3,0.0,0.0,0.0,0.0,0.0,13.55,448.1
2020-01-23 01:20:00,1008.94,1.29,273.75,0.48,94.3,6.71,6.33,0.38,3.91,6.27,1277.61,0.3,0.7,149.1,0.0,0.0,0.0,0.0,0.0,13.52,451.6
2020-01-23 01:30:00,1008.85,1.14,273.61,0.33,94.3,6.63,6.26,0.38,3.87,6.2,1278.24,0.48,1.12,221.2,0.0,0.0,0.0,0.0,0.0,13.49,448.3
2020-01-23 01:40:00,1008.89,1.15,273.62,0.4,94.7,6.64,6.29,0.35,3.89,6.23,1278.22,0.18,0.42,120.1,0.0,0.0,0.0,0.0,0.0,13.48,450.6
2020-01-23 01:50:00,1008.81,1.2,273.67,0.43,94.6,6.66,6.3,0.36,3.89,6.25,1277.9,0.21,0.48,346.5,0.0,0.0,0.0,0.0,0.0,13.47,449.1
2020-01-23 02:00:00,1008.8,1.29,273.76,0.53,94.7,6.7,6.35,0.36,3.92,6.29,1277.45,0.2,0.44,117.7,0.0,0.0,0.0,0.0,0.0,13.47,451.8
2020-01-23 02:10:00,1008.87,1.23,273.7,0.39,94.1,6.68,6.28,0.39,3.88,6.23,1277.83,0.38,0.76,44.3,0.0,0.0,0.0,0.0,0.0,13.48,452.7
2020-01-23 02:20:00,1008.81,1.08,273.55,0.29,94.4,6.61,6.24,0.37,3.85,6.18,1278.47,0.25,0.66,46.68,0.0,0.0,0.0,0.0,0.0,13.49,454.3
2020-01-23 02:30:00,1008.74,1.04,273.52,0.29,94.7,6.59,6.24,0.35,3.85,6.18,1278.58,0.33,0.6,100.2,0.0,0.0,0.0,0.0,0.0,13.49,454.4
2020-01-23 02:40:00,1008.6,0.91,273.4,0.13,94.5,6.52,6.17,0.36,3.81,6.11,1279.04,0.8,1.04,222.3,0.0,0.0,0.0,0.0,0.0,13.47,449.8
2020-01-23 02:50:00,1008.53,0.87,273.36,0.15,94.9,6.51,6.17,0.33,3.82,6.12,1279.14,0.66,0.88,218.2,0.0,0.0,0.0,0.0,0.0,13.47,446.7
2020-01-23 03:00:00,1008.42,0.89,273.39,0.19,95.1,6.51,6.19,0.32,3.83,6.14,1278.9,0.33,0.68,204.1,0.0,0.0,0.0,0.0,0.0,13.46,449.8
2020-01-23 03:10:00,1008.35,0.88,273.39,0.2,95.2,6.51,6.2,0.31,3.83,6.15,1278.84,0.31,0.58,197.5,0.0,0.0,0.0,0.0,0.0,13.45,451.2
2020-01-23 03:20:00,1008.25,0.98,273.5,0.32,95.3,6.56,6.25,0.31,3.87,6.2,1278.2,0.24,0.48,190.9,0.0,0.0,0.0,0.0,0.0,13.45,453.4
2020-01-23 03:30:00,1008.21,0.95,273.47,0.27,95.2,6.54,6.23,0.31,3.85,6.18,1278.33,0.31,0.66,211.6,0.0,0.0,0.0,0.0,0.0,13.45,448.2
2020-01-23 03:40:00,1008.29,0.92,273.44,0.23,95.1,6.53,6.21,0.32,3.84,6.16,1278.56,0.38,0.68,202.1,0.0,0.0,0.0,0.0,0.0,13.45,449.0
2020-01-23 03:50:00,1008.25,0.82,273.33,0.1,94.9,6.48,6.15,0.33,3.8,6.1,1279.03,0.73,1.04,209.5,0.0,0.0,0.0,0.0,0.0,13.45,449.7
2020-01-23 04:00:00,1008.21,0.73,273.25,0.04,95.1,6.44,6.13,0.32,3.79,6.08,1279.39,0.6,0.88,213.7,0.0,0.0,0.0,0.0,0.0,13.45,446.0
2020-01-23 04:10:00,1008.21,0.73,273.25,0.06,95.2,6.44,6.13,0.31,3.79,6.08,1279.37,0.5,0.8,199.1,0.0,0.0,0.0,0.0,0.0,13.45,447.8
2020-01-23 04:20:00,1008.17,0.71,273.24,0.04,95.2,6.43,6.12,0.31,3.79,6.07,1279.43,0.5,0.84,199.5,0.0,0.0,0.0,0.0,0.0,13.43,452.2
2020-01-23 04:30:00,1008.1,0.69,273.22,0.03,95.3,6.42,6.12,0.3,3.79,6.07,1279.43,0.49,0.84,227.4,0.0,0.0,0.0,0.0,0.0,13.43,452.7
2020-01-23 04:40:00,1008.05,0.72,273.26,0.08,95.4,6.44,6.14,0.3,3.8,6.09,1279.21,0.63,0.92,207.1,0.0,0.0,0.0,0.0,0.0,13.43,456.1
2020-01-23 04:50:00,1007.98,0.73,273.27,0.11,95.6,6.44,6.16,0.28,3.81,6.11,1279.08,0.57,0.8,208.6,0.0,0.0,0.0,0.0,0.0,13.43,453.1
2020-01-23 05:00:00,1007.94,0.75,273.29,0.13,95.6,6.45,6.16,0.28,3.81,6.12,1278.96,0.93,1.36,205.6,0.0,0.0,0.0,0.0,0.0,13.43,450.9
2020-01-23 05:10:00,1007.92,0.72,273.27,0.1,95.6,6.44,6.15,0.28,3.81,6.11,1279.04,0.76,0.92,206.3,0.0,0.0,0.0,0.0,0.0,13.43,448.7
2020-01-23 05:20:00,1007.92,0.71,273.26,0.11,95.7,6.43,6.16,0.28,3.81,6.11,1279.09,0.56,1.0,178.3,0.0,0.0,0.0,0.0,0.0,13.42,454.2
2020-01-23 05:30:00,1007.89,0.75,273.29,0.16,95.8,6.45,6.18,0.27,3.82,6.13,1278.89,0.34,0.8,140.7,0.0,0.0,0.0,0.0,0.0,13.42,453.4
2020-01-23 05:40:00,1007.84,0.76,273.31,0.14,95.6,6.46,6.17,0.28,3.82,6.12,1278.75,0.37,0.56,147.4,0.0,0.0,0.0,0.0,0.0,13.43,454.1
2020-01-23 05:50:00,1007.81,0.67,273.22,0.05,95.6,6.41,6.13,0.28,3.79,6.08,1279.18,0.29,0.6,189.9,0.0,0.0,0.0,0.0,0.0,13.43,455.9
2020-01-23 06:00:00,1007.82,0.68,273.23,0.09,95.8,6.42,6.15,0.27,3.8,6.1,1279.12,0.27,0.6,175.1,0.0,0.0,0.0,0.0,0.0,13.43,460.1
2020-01-23 06:10:00,1007.84,0.74,273.29,0.16,95.9,6.45,6.18,0.26,3.82,6.13,1278.85,0.26,0.6,174.5,0.0,0.0,0.0,0.0,0.0,13.44,459.4
2020-01-23 06:20:00,1007.82,0.82,273.37,0.24,95.9,6.48,6.22,0.27,3.84,6.17,1278.46,0.48,1.08,115.2,0.0,0.0,0.0,0.0,0.0,13.45,451.5
2020-01-23 06:30:00,1007.81,0.82,273.37,0.2,95.6,6.48,6.2,0.29,3.83,6.15,1278.43,0.41,0.72,151.9,0.0,0.0,0.0,0.0,0.0,13.45,454.1
2020-01-23 06:40:00,1007.82,0.84,273.39,0.23,95.7,6.49,6.21,0.28,3.84,6.16,1278.36,0.16,0.36,140.8,0.0,0.0,0.0,0.0,0.0,13.44,467.9
2020-01-23 06:50:00,1007.84,0.86,273.4,0.18,95.2,6.5,6.19,0.31,3.83,6.14,1278.31,0.29,0.64,203.4,0.0,0.0,0.0,0.0,0.0,13.43,467.3
2020-01-23 07:00:00,1007.82,0.72,273.27,0.01,95.0,6.44,6.11,0.32,3.78,6.07,1278.96,0.52,0.8,200.2,0.0,0.0,0.0,0.0,0.0,13.43,454.7
2020-01-23 07:10:00,1007.84,0.56,273.11,-0.13,95.1,6.36,6.05,0.31,3.74,6.0,1279.75,0.53,0.96,190.3,0.0,0.0,0.0,0.0,0.0,13.41,466.2
2020-01-23 07:20:00,1007.75,0.52,273.08,-0.14,95.3,6.34,6.05,0.3,3.74,6.0,1279.82,0.63,1.16,202.3,0.0,0.0,0.0,0.0,0.0,13.41,462.7
2020-01-23 07:30:00,1007.72,0.59,273.14,-0.03,95.6,6.37,6.09,0.28,3.77,6.05,1279.46,0.61,0.96,170.5,0.0,0.0,0.0,0.0,0.0,13.41,464.2
2020-01-23 07:40:00,1007.78,0.62,273.17,0.0,95.6,6.39,6.11,0.28,3.78,6.06,1279.4,0.45,0.86,146.1,0.0,0.0,0.0,0.0,0.0,13.42,457.8
2020-01-23 07:50:00,1007.79,0.68,273.23,0.07,95.7,6.42,6.14,0.28,3.8,6.09,1279.1,0.64,1.4,180.0,0.0,0.0,0.2,0.0,1.35,13.43,455.9
2020-01-23 08:00:00,1007.79,0.74,273.29,0.16,95.9,6.44,6.18,0.26,3.82,6.13,1278.81,0.41,0.92,160.0,0.0,0.0,1.01,2.32,3.09,13.43,458.1
2020-01-23 08:10:00,1007.87,0.78,273.33,0.21,95.9,6.47,6.2,0.27,3.84,6.15,1278.68,0.43,1.02,131.1,0.0,0.0,2.21,5.21,7.34,13.43,454.0
2020-01-23 08:20:00,1007.81,0.88,273.43,0.3,95.9,6.51,6.24,0.27,3.86,6.2,1278.13,0.46,0.98,132.4,0.0,0.0,4.43,11.58,15.83,13.45,450.4
2020-01-23 08:30:00,1007.84,0.93,273.47,0.3,95.6,6.53,6.24,0.29,3.86,6.2,1277.96,0.64,1.18,137.9,0.0,0.0,8.25,20.66,24.71,13.45,454.9
2020-01-23 08:40:00,1007.81,0.91,273.46,0.24,95.3,6.52,6.22,0.31,3.85,6.17,1278.03,0.28,0.6,181.9,0.0,0.0,13.28,30.69,36.49,13.45,471.5
2020-01-23 08:50:00,1007.81,0.79,273.35,0.1,95.1,6.47,6.15,0.32,3.81,6.11,1278.58,0.25,0.48,210.2,0.0,0.0,18.91,43.05,50.19,13.47,469.8
2020-01-23 09:00:00,1007.71,0.82,273.38,0.14,95.2,6.48,6.17,0.31,3.82,6.12,1278.32,0.39,0.78,204.3,0.0,0.0,26.36,58.11,65.44,13.48,462.8
2020-01-23 09:10:00,1007.67,0.84,273.4,0.16,95.2,6.49,6.18,0.31,3.82,6.13,1278.19,0.61,1.28,207.8,0.0,0.0,34.41,74.13,80.69,13.51,461.2
2020-01-23 09:20:00,1007.65,0.8,273.36,0.09,95.0,6.47,6.15,0.32,3.8,6.1,1278.35,0.96,1.18,210.6,0.0,0.0,39.64,85.52,94.79,13.54,452.5
2020-01-23 09:30:00,1007.55,0.76,273.33,0.07,95.1,6.45,6.14,0.32,3.8,6.09,1278.43,0.96,1.16,213.2,0.0,0.0,45.47,97.49,105.6,13.58,453.7
2020-01-23 09:40:00,1007.44,0.76,273.34,0.09,95.2,6.46,6.15,0.31,3.8,6.1,1278.26,1.2,1.6,232.3,0.0,0.0,50.3,106.76,112.55,13.62,462.4
2020-01-23 09:50:00,1007.43,0.89,273.47,0.25,95.5,6.51,6.22,0.29,3.85,6.17,1277.63,0.86,1.56,213.0,0.0,0.0,54.93,116.22,128.96,13.66,463.0
2020-01-23 10:00:00,1007.37,1.03,273.62,0.37,95.3,6.58,6.27,0.31,3.88,6.23,1276.85,1.18,1.72,199.3,0.0,0.0,67.4,141.51,166.22,13.71,456.0
2020-01-23 10:10:00,1007.35,1.27,273.85,0.57,95.1,6.7,6.37,0.33,3.94,6.32,1275.69,0.53,1.08,164.7,0.0,0.0,85.92,178.57,184.94,13.76,455.2
2020-01-23 10:20:00,1007.34,1.37,273.95,0.5,93.9,6.74,6.33,0.41,3.92,6.29,1275.23,1.02,1.64,146.5,0.0,0.0,88.33,184.56,190.15,13.83,449.5
2020-01-23 10:30:00,1007.32,1.44,274.03,0.5,93.4,6.78,6.33,0.45,3.92,6.29,1274.85,0.68,1.24,152.2,0.0,0.0,88.33,184.94,192.66,13.92,447.9
2020-01-23 10:40:00,1007.31,1.75,274.34,0.68,92.6,6.93,6.42,0.51,3.97,6.37,1273.37,0.53,1.38,204.2,0.0,0.0,90.14,188.61,198.26,14.03,450.9
2020-01-23 10:50:00,1007.31,1.89,274.48,0.66,91.5,7.0,6.41,0.6,3.97,6.36,1272.72,0.71,1.28,148.8,0.0,0.0,100.4,209.85,227.03,14.16,451.5
2020-01-23 11:00:00,1007.2,1.98,274.57,0.64,90.8,7.05,6.4,0.65,3.96,6.35,1272.19,1.08,1.7,162.8,0.0,0.0,118.51,245.75,257.53,14.3,451.3
2020-01-23 11:10:00,1007.03,2.13,274.73,0.74,90.5,7.12,6.45,0.68,3.99,6.4,1271.27,0.68,1.24,168.0,0.0,0.0,126.76,263.13,272.78,14.45,455.6
2020-01-23 11:20:00,1006.83,2.2,274.83,0.68,89.6,7.16,6.42,0.74,3.97,6.37,1270.67,0.68,1.16,192.3,0.0,0.0,125.15,260.62,293.05,14.62,451.8
2020-01-23 11:30:00,1006.68,2.49,275.12,0.54,86.9,7.31,6.35,0.96,3.93,6.31,1269.21,1.18,2.06,154.3,0.0,0.0,155.94,321.43,328.38,14.79,444.6
2020-01-23 11:40:00,1006.64,2.54,275.18,0.29,85.0,7.34,6.24,1.1,3.86,6.2,1268.94,1.07,1.82,145.7,0.0,0.0,159.36,329.34,339.77,14.96,443.7
2020-01-23 11:50:00,1006.51,2.7,275.35,0.39,84.7,7.42,6.28,1.14,3.89,6.24,1268.04,0.98,1.86,137.6,0.0,0.0,142.25,295.56,321.04,15.13,443.1
2020-01-23 12:00:00,1006.43,2.64,275.29,0.15,83.6,7.39,6.18,1.21,3.83,6.14,1268.27,1.65,2.44,135.9,0.0,0.0,136.82,282.82,316.02,15.3,440.4
2020-01-23 12:10:00,1006.33,2.69,275.35,0.02,82.5,7.42,6.12,1.3,3.79,6.08,1267.93,1.94,2.74,153.9,0.0,0.0,114.89,239.58,242.28,15.47,437.2
2020-01-23 12:20:00,1006.13,2.69,275.37,-0.16,81.4,7.42,6.04,1.38,3.74,6.0,1267.72,1.73,2.74,152.4,0.0,0.0,111.67,232.24,239.77,15.61,436.0
2020-01-23 12:30:00,1006.0,2.73,275.41,-0.47,79.4,7.43,5.9,1.53,3.66,5.87,1267.46,1.95,3.2,164.0,0.0,0.0,106.84,222.01,233.4,15.71,432.4
2020-01-23 12:40:00,1005.84,2.7,275.4,-0.74,78.0,7.42,5.79,1.63,3.59,5.75,1267.44,2.59,3.73,180.5,0.0,0.0,102.01,213.32,225.68,15.78,429.8
2020-01-23 12:50:00,1005.69,2.65,275.37,-1.06,76.4,7.4,5.65,1.75,3.5,5.62,1267.52,2.79,4.01,179.4,0.0,0.0,106.64,222.78,228.19,15.81,427.0
2020-01-23 13:00:00,1005.53,2.64,275.37,-1.25,75.4,7.39,5.57,1.82,3.45,5.54,1267.41,2.8,4.73,189.4,0.0,0.0,107.85,224.52,230.69,15.81,425.4
2020-01-23 13:10:00,1005.45,2.62,275.35,-1.38,74.8,7.38,5.52,1.86,3.42,5.49,1267.42,2.9,4.01,183.0,0.0,0.0,113.28,234.94,241.51,15.76,423.9
2020-01-23 13:20:00,1005.3,2.75,275.49,-1.33,74.4,7.45,5.54,1.91,3.43,5.51,1266.65,2.17,3.55,171.7,0.0,0.0,122.54,253.86,279.15,15.68,423.6
2020-01-23 13:30:00,1005.08,2.76,275.52,-1.43,73.8,7.45,5.5,1.95,3.41,5.47,1266.33,2.34,3.97,181.6,0.0,0.0,153.92,314.67,332.43,15.61,423.2
2020-01-23 13:40:00,1004.98,2.79,275.56,-1.58,72.8,7.47,5.44,2.03,3.37,5.41,1266.09,2.44,3.55,176.9,0.0,0.0,151.31,310.62,321.62,15.55,424.1
2020-01-23 13:50:00,1004.88,2.75,275.53,-1.64,72.7,7.45,5.41,2.03,3.36,5.39,1266.15,1.55,2.74,185.4,0.0,0.0,153.92,319.11,345.17,15.53,422.1
2020-01-23 14:00:00,1004.66,2.72,275.51,-1.69,72.6,7.43,5.4,2.04,3.35,5.37,1266.04,1.91,3.57,179.4,0.0,0.0,145.88,304.05,322.39,15.53,422.5
2020-01-23 14:10:00,1004.49,2.79,275.59,-1.64,72.5,7.47,5.41,2.05,3.36,5.39,1265.5,1.78,2.74,183.8,0.0,0.0,144.87,300.0,304.44,15.56,422.6
2020-01-23 14:20:00,1004.34,2.7,275.51,-1.69,72.7,7.42,5.39,2.03,3.35,5.37,1265.75,2.17,3.36,189.8,0.0,0.0,131.79,281.08,303.28,15.6,422.9
2020-01-23 14:30:00,1004.22,2.66,275.48,-1.71,72.8,7.4,5.38,2.01,3.34,5.36,1265.79,2.55,3.85,174.0,0.0,0.0,148.49,307.14,450.77,15.64,422.4
2020-01-23 14:40:00,1004.18,2.73,275.56,-1.64,72.8,7.44,5.41,2.02,3.36,5.39,1265.37,1.69,2.9,169.3,0.0,0.0,104.43,232.24,284.17,15.67,422.9
2020-01-23 14:50:00,1004.22,2.59,275.42,-1.78,72.8,7.36,5.36,2.0,3.33,5.34,1266.08,1.8,2.36,204.9,0.0,0.0,104.43,229.73,239.77,15.68,423.5
2020-01-23 15:00:00,1004.03,2.66,275.5,-1.68,73.0,7.4,5.4,2.0,3.35,5.38,1265.53,1.44,2.36,191.0,0.0,0.0,137.02,277.99,359.27,15.68,424.3
2020-01-23 15:10:00,1003.85,2.93,275.78,-1.75,71.2,7.54,5.37,2.17,3.33,5.35,1264.08,0.94,1.66,215.3,0.0,0.0,101.21,220.27,294.02,15.67,423.8
2020-01-23 15:20:00,1003.69,2.9,275.77,-1.74,71.4,7.53,5.37,2.15,3.34,5.35,1264.0,0.82,1.36,231.4,0.0,0.0,117.51,235.13,290.54,15.69,423.1
2020-01-23 15:30:00,1003.54,3.46,276.34,-1.43,70.2,7.83,5.5,2.33,3.42,5.48,1261.18,0.77,2.48,154.1,0.0,0.0,129.18,234.56,245.95,15.74,424.1
2020-01-23 15:40:00,1003.37,3.64,276.54,-1.37,69.6,7.94,5.52,2.41,3.43,5.5,1260.12,1.14,2.14,140.4,0.0,0.0,107.04,191.89,213.32,15.84,424.7
2020-01-23 15:50:00,1003.25,3.62,276.52,-1.49,69.11,7.92,5.47,2.45,3.4,5.46,1260.1,1.13,1.84,137.3,0.0,0.0,80.48,148.84,171.04,15.98,424.3
2020-01-23 16:00:00,1003.21,3.35,276.26,-1.56,70.1,7.77,5.45,2.32,3.38,5.43,1261.3,1.31,2.44,134.5,0.0,0.0,64.19,120.66,135.33,16.14,424.7
2020-01-23 16:10:00,1003.09,3.05,275.97,-1.65,71.1,7.61,5.41,2.2,3.36,5.39,1262.53,1.28,1.96,196.0,0.0,0.0,44.27,91.12,102.32,16.29,426.3
2020-01-23 16:20:00,1003.01,2.67,275.59,-1.77,72.4,7.4,5.36,2.04,3.33,5.34,1264.2,0.94,1.42,211.1,0.0,0.0,27.57,67.95,79.54,16.39,426.4
2020-01-23 16:30:00,1003.02,2.2,275.12,-1.95,73.9,7.16,5.29,1.87,3.29,5.28,1266.4,1.2,1.64,211.6,0.0,0.0,15.9,45.95,55.98,16.42,424.0
2020-01-23 16:40:00,1002.98,1.87,274.8,-2.03,75.2,6.99,5.26,1.73,3.27,5.24,1267.87,1.23,1.6,221.2,0.0,0.0,7.44,27.22,34.94,16.36,423.7
2020-01-23 16:50:00,1002.88,1.72,274.65,-2.09,75.7,6.92,5.24,1.68,3.25,5.22,1268.46,0.8,1.16,214.2,0.0,0.0,2.41,14.48,19.69,16.2,424.3
2020-01-23 17:00:00,1002.79,1.57,274.51,-2.13,76.3,6.84,5.22,1.62,3.24,5.21,1269.05,0.57,1.06,233.3,0.0,0.0,0.0,5.98,9.46,15.97,425.0
2020-01-23 17:10:00,1002.75,1.54,274.48,-2.07,76.8,6.83,5.24,1.58,3.26,5.23,1269.14,0.16,0.48,359.6,0.0,0.0,0.0,2.12,3.09,15.68,427.1
2020-01-23 17:20:00,1002.66,1.44,274.39,-2.12,77.1,6.78,5.23,1.55,3.25,5.21,1269.49,0.27,0.5,31.43,0.0,0.0,0.0,0.0,1.35,15.37,427.0
2020-01-23 17:30:00,1002.51,1.09,274.05,-2.27,78.2,6.61,5.17,1.44,3.21,5.16,1270.94,0.16,0.44,30.63,0.0,0.0,0.0,0.0,0.0,15.05,427.6
2020-01-23 17:40:00,1002.36,0.9,273.87,-2.18,79.8,6.52,5.2,1.32,3.23,5.19,1271.63,0.3,0.74,28.12,0.0,0.0,0.0,0.0,0.0,14.72,432.2
2020-01-23 17:50:00,1002.32,0.84,273.82,-2.17,80.2,6.49,5.21,1.29,3.24,5.2,1271.82,0.59,0.96,39.05,0.0,0.0,0.0,0.0,0.0,14.4,435.7
2020-01-23 18:00:00,1002.34,0.78,273.76,-2.12,80.8,6.47,5.22,1.24,3.25,5.21,1272.12,0.3,0.44,73.5,0.0,0.0,0.0,0.0,0.0,14.08,438.3
2020-01-23 18:10:00,1002.23,0.49,273.47,-2.26,81.7,6.33,5.17,1.16,3.21,5.16,1273.39,0.38,0.68,26.06,0.0,0.0,0.0,0.0,0.0,13.76,435.9
2020-01-23 18:20:00,1002.1,0.17,273.16,-2.43,82.6,6.18,5.11,1.08,3.18,5.1,1274.75,0.54,1.04,220.2,0.0,0.0,0.0,0.0,0.0,13.46,433.6
2020-01-23 18:30:00,1001.97,0.1,273.11,-2.45,82.9,6.15,5.1,1.05,3.17,5.09,1274.89,0.63,1.1,216.5,0.0,0.0,0.0,0.0,0.0,13.17,431.2
2020-01-23 18:40:00,1001.82,-0.01,273.0,-2.52,83.1,6.1,5.07,1.03,3.15,5.06,1275.25,1.06,1.4,224.8,0.0,0.0,0.0,0.0,0.0,12.91,430.2
2020-01-23 18:50:00,1001.77,-0.15,272.87,-2.55,83.8,6.04,5.06,0.98,3.15,5.05,1275.83,1.05,1.44,226.6,0.0,0.0,0.0,0.0,0.0,12.68,430.3
2020-01-23 19:00:00,1001.65,-0.13,272.9,-2.5,84.0,6.05,5.08,0.97,3.16,5.07,1275.57,1.05,1.46,212.2,0.0,0.0,0.0,0.0,0.0,12.47,428.5
2020-01-23 19:10:00,1001.57,-0.19,272.85,-2.55,84.0,6.02,5.06,0.96,3.15,5.05,1275.73,0.44,0.92,189.3,0.0,0.0,0.0,0.0,0.0,12.28,429.0
2020-01-23 19:20:00,1001.54,-0.4,272.64,-2.65,84.7,5.93,5.03,0.91,3.13,5.02,1276.7,0.55,1.48,209.0,0.0,0.0,0.0,0.0,0.0,12.1,429.6
2020-01-23 19:30:00,1001.44,-0.56,272.49,-2.69,85.4,5.86,5.01,0.86,3.12,5.0,1277.33,0.92,1.34,217.1,0.0,0.0,0.0,0.0,0.0,11.93,429.4
2020-01-23 19:40:00,1001.36,-0.56,272.49,-2.63,85.8,5.86,5.03,0.83,3.13,5.02,1277.24,1.05,1.64,227.8,0.0,0.0,0.0,0.0,0.0,11.78,430.4
